Thumbnail URL,Inventory number,Letter,Number,Painting title,Artist's name,Artist dates,Date made,Location,url,Pixel dimensions W x H,File format,Last updated,Notes
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-4998-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG4998,NG,4998,The Delaware Water Gap,George Inness,1825 - 1894,about 1857,Not on display,https://www.nationalgallery.org.uk/paintings/george-inness-the-delaware-water-gap,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5007-00-000014-FS-PYR.tif/full/!500,500/0/default.jpg",NG5007,NG,5007,Sunrise,Adolphe Monticelli,1824 - 1886,about 1882-4,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-sunrise,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5008-00-000015-FS-PYR.tif/full/!500,500/0/default.jpg",NG5008,NG,5008,Sunset,Adolphe Monticelli,1824 - 1886,about 1882-4,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-sunset,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5009-00-000007-web-PYR.tif/full/!500,500/0/default.jpg",NG5009,NG,5009,Torchlight Procession,Imitator ofAdolphe Monticelli,1824 - 1886,probably 1870-86,Not on display,https://www.nationalgallery.org.uk/paintings/imitator-of-adolphe-monticelli-torchlight-procession,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5010-00-000026-FS-PYR.tif/full/!500,500/0/default.jpg",NG5010,NG,5010,Subject Composition,Adolphe Monticelli,1824 - 1886,probably 1870-86,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-subject-composition,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5011-00-000012-FS-PYR.tif/full/!500,500/0/default.jpg",NG5011,NG,5011,Fountain in a Park,Adolphe Monticelli,1824 - 1886,about 1875-80,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-fountain-in-a-park,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5012-00-000013-FS-PYR.tif/full/!500,500/0/default.jpg",NG5012,NG,5012,Meeting Place of the Hunt,Adolphe Monticelli,1824 - 1886,about 1875-80,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-meeting-place-of-the-hunt,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5013-00-000012-FS-PYR.tif/full/!500,500/0/default.jpg",NG5013,NG,5013,"Still Life: Oysters, Fish",Adolphe Monticelli,1824 - 1886,about 1878-82,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-still-life-oysters-fish,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5014-00-000012-FS-PYR.tif/full/!500,500/0/default.jpg",NG5014,NG,5014,Still Life: Fruit,Adolphe Monticelli,1824 - 1886,about 1878-82,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-still-life-fruit,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5015-00-000049-XL-PYR.tif/full/!500,500/0/default.jpg",NG5015,NG,5015,A Vase of Wild Flowers,Adolphe Monticelli,1824 - 1886,probably 1870-80,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-a-vase-of-wild-flowers,10816x14184,TIFF,02/09/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5016-00-000011-FS-PYR.tif/full/!500,500/0/default.jpg",NG5016,NG,5016,Subject Composition,Adolphe Monticelli,1824 - 1886,probably 1870-90,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-subject-composition-1,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5017-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG5017,NG,5017,Conversation Piece,Imitator ofAdolphe Monticelli,1824 - 1886,probably 1870-90,Not on display,https://www.nationalgallery.org.uk/paintings/imitator-of-adolphe-monticelli-conversation-piece,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5018-00-000013-FS-PYR.tif/full/!500,500/0/default.jpg",NG5018,NG,5018,Subject Composition,Adolphe Monticelli,1824 - 1886,probably 1870-90,Not on display,https://www.nationalgallery.org.uk/paintings/adolphe-monticelli-subject-composition-2,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5114-00-000022-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG5114,NG,5114,The Birth of the Virgin,Master of the Osservanza,active about 1425 - about 1450,about 1440,Room 58,https://www.nationalgallery.org.uk/paintings/master-of-the-osservanza-the-birth-of-the-virgin,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5115-00-000019-web-g-PYR.tif/full/!500,500/0/default.jpg",NG5115,NG,5115,The Virgin and Child with Ten Saints,Andrea di Bonaiuto da Firenze,documented 1346; died 1379,about 1365-70,Room 57,https://www.nationalgallery.org.uk/paintings/andrea-di-bonaiuto-da-firenze-the-virgin-and-child-with-ten-saints,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5118-00-000029-XL-PYR.tif/full/!500,500/0/default.jpg",NG5118,NG,5118,Henry Dawkins,Maurice-Quentin de La Tour,1704 - 1788,about 1751,Room 42,https://www.nationalgallery.org.uk/paintings/maurice-quentin-de-la-tour-henry-dawkins,6052x7671,TIFF,13/04/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5174-00-000021-XL-PYR.tif/full/!500,500/0/default.jpg",NG5174,NG,5174,Flowers in a Vase,Paulus Theodorus van Brussel,1754 - 1795,1789,Not on display,https://www.nationalgallery.org.uk/paintings/paulus-theodorus-van-brussel-flowers-in-a-vase-1,15487x20629,TIFF,17/04/2023,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5224-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG5224,NG,5224,Saint Benedict in the Sacro Speco at Subiaco,Workshop ofLorenzo Monaco,active 1399; died 1423 or 1424,about 1415-20,Not on display,https://www.nationalgallery.org.uk/paintings/workshop-of-lorenzo-monaco-saint-benedict-in-the-sacro-speco-at-subiaco,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5225-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG5225,NG,5225,A Young Woman seated drawing,Gabriel Metsu,1629 - 1667,about 1655-60,Not on display,https://www.nationalgallery.org.uk/paintings/gabriel-metsu-a-young-woman-seated-drawing,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5279-00-000020-FS-PYR.tif/full/!500,500/0/default.jpg",NG5279,NG,5279,A Bacchanal,Follower ofDosso Dossi,about 1486 - 1542,about 1525,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-dosso-dossi-a-bacchanal,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5280-00-000050-web-PYR.tif/full/!500,500/0/default.jpg",NG5280,NG,5280,The Madonna and Child with Saints,Bronzino,1503 - 1572,probably about 1540,Room 2,https://www.nationalgallery.org.uk/paintings/bronzino-the-madonna-and-child-with-saints,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5282-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG5282,NG,5282,"Portrait of Margaretha de Geer, Wife of Jacob Trip",Probably by Rembrandt,1606 - 1669,1661,Room 22,https://www.nationalgallery.org.uk/paintings/probably-by-rembrandt-portrait-of-margaretha-de-geer-wife-of-jacob-trip,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5283-00-000027-web-PYR.tif/full/!500,500/0/default.jpg",NG5283,NG,5283,The Death of Eurydice,Niccolò dell'Abate,about 1509/12 - 1571,about 1552-71,Not on display,https://www.nationalgallery.org.uk/paintings/niccolo-dell-abate-the-death-of-eurydice,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5284-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG5284,NG,5284,Saint Cecilia,Pietro da Cortona,1596 - 1669,1620-5,Room 32,https://www.nationalgallery.org.uk/paintings/pietro-da-cortona-saint-cecilia,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5360-00-000029-FS-PYR.tif/full/!500,500/0/default.jpg",NG5360,NG,5360,Pentecost,Giottoand Workshop,about 1267 or 1276; died 1337,probably about 1310-18,Room 65,https://www.nationalgallery.org.uk/paintings/giotto-and-workshop-pentecost,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5362-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG5362,NG,5362,Rome: The Interior of St Peter's,Giovanni Paolo Panini,1691 - 1765,before 1742,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-paolo-panini-rome-the-interior-of-st-peter-s,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5385-00-000085-FS-PYR.tif/full/!500,500/0/default.jpg",NG5385,NG,5385,Portrait of a Lady ('La Schiavona'),Titian,active about 1506; died 1576,about 1510-12,Room 8,https://www.nationalgallery.org.uk/paintings/titian-portrait-of-a-lady-la-schiavona,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5416-00-000025-web-PYR.tif/full/!500,500/0/default.jpg",NG5416,NG,5416,Two Boys and a Girl making Music,Jan Miense Molenaer,about 1610 - 1668,1629,Room 23,https://www.nationalgallery.org.uk/paintings/jan-miense-molenaer-two-boys-and-a-girl-making-music,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5417-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG5417,NG,5417,A Boy and a Girl with a Cat and an Eel,Judith Leyster,1609 - 1660,about 1635,Room 23,https://www.nationalgallery.org.uk/paintings/judith-leyster-a-boy-and-a-girl-with-a-cat-and-an-eel,no new image,N/A,07/07/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5448-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG5448,NG,5448,The Visitation,French or North Italian,N/A,about 1630,Not on display,https://www.nationalgallery.org.uk/paintings/french-or-north-italian-the-visitation,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5449-00-000011-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG5449,NG,5449,Sir Austen Henry Layard,John Warrington Wood,1839 - 1886,1881,Not on display,https://www.nationalgallery.org.uk/paintings/john-warrington-wood-sir-austen-henry-layard,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5451-00-000021-web-g-PYR.tif/full/!500,500/0/default.jpg",NG5451,NG,5451,The Baptism of Christ: Predella Panel,Giovanni di Paolo,active by 1417; died 1482,1454,Room 58,https://www.nationalgallery.org.uk/paintings/giovanni-di-paolo-baptist-predella,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5452-00-000016-web-g-PYR.tif/full/!500,500/0/default.jpg",NG5452,NG,5452,The Head of John the Baptist brought to Herod,Giovanni di Paolo,active by 1417; died 1482,1454,Room 58,https://www.nationalgallery.org.uk/paintings/giovanni-di-paolo-the-head-of-john-the-baptist-brought-to-herod,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5453-00-000017-web-g-PYR.tif/full/!500,500/0/default.jpg",NG5453,NG,5453,The Birth of Saint John the Baptist: Predella Panel,Giovanni di Paolo,active by 1417; died 1482,1454,Room 58,https://www.nationalgallery.org.uk/paintings/giovanni-di-paolo-the-birth-of-saint-john-the-baptist-predella-panel,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5454-00-000027-web-g-PYR.tif/full/!500,500/0/default.jpg",NG5454,NG,5454,Saint John the Baptist retiring to the Desert,Giovanni di Paolo,active by 1417; died 1482,1454,Room 58,https://www.nationalgallery.org.uk/paintings/giovanni-di-paolo-saint-john-the-baptist-retiring-to-the-desert,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5465-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG5465,NG,5465,A Campaign Scene,Francesco Simonini,1686 - 1766,1740-5,Not on display,https://www.nationalgallery.org.uk/paintings/francesco-simonini-a-campaign-scene,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5466-00-000029-FS-PYR.tif/full/!500,500/0/default.jpg",NG5466,NG,5466,Landscape with a Scene of Enchantment,Paolo Fiammingo,about 1540 - 1596,about 1590,Not on display,https://www.nationalgallery.org.uk/paintings/paolo-fiammingo-landscape-with-a-scene-of-enchantment,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5467-00-000028-FS-PYR.tif/full/!500,500/0/default.jpg",NG5467,NG,5467,Landscape with the Expulsion of the Harpies,Paolo Fiammingo,about 1540 - 1596,about 1590,Not on display,https://www.nationalgallery.org.uk/paintings/paolo-fiammingo-landscape-with-the-expulsion-of-the-harpies,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5468-00-000025-XL-PYR.tif/full/!500,500/0/default.jpg",NG5468,NG,5468,Head of a Man in Blue,Giacomo Francesco Cipper,1664 - 1736,early 18th century,Not on display,https://www.nationalgallery.org.uk/paintings/giacomo-francesco-cipper-head-of-a-man-in-blue,7983x10357,TIFF,22/06/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5469-00-000025-XL-PYR.tif/full/!500,500/0/default.jpg",NG5469,NG,5469,Head of a Man in Red,Giacomo Francesco Cipper,1664 - 1736,early 18th century,Not on display,https://www.nationalgallery.org.uk/paintings/giacomo-francesco-cipper-head-of-a-man-in-red,7999x10212,TIFF,22/06/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5472-00-000047-web-PYR.tif/full/!500,500/0/default.jpg",NG5472,NG,5472,The Annunciation,Nicolas Poussin,1594 - 1665,1657,Room 29,https://www.nationalgallery.org.uk/paintings/nicolas-poussin-the-annunciation,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5537-00-000024-web-PYR.tif/full/!500,500/0/default.jpg",NG5537,NG,5537,A Bearded Man holding a Lamp,After Guercino,1591 - 1666,1617-64,Not on display,https://www.nationalgallery.org.uk/paintings/after-guercino-a-bearded-man-holding-a-lamp,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5568-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG5568,NG,5568,A Girl seated outside a House,Jacob Maris,1837 - 1899,1867,Not on display,https://www.nationalgallery.org.uk/paintings/jacob-maris-a-girl-seated-outside-a-house,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5573-00-000006-web-g-PYR.tif/full/!500,500/0/default.jpg",NG5573,NG,5573,The Countess of Desart as a Child,Louis-Gustave Ricard,1823 - 1873,probably 1870-1,Not on display,https://www.nationalgallery.org.uk/paintings/louis-gustave-ricard-the-countess-of-desart-as-a-child,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5577-00-000021-FS-PYR.tif/full/!500,500/0/default.jpg",NG5577,NG,5577,Entertainers in a Brothel,After The Brunswick Monogrammist,active about 1535 - 1555,about 1555,Not on display,https://www.nationalgallery.org.uk/paintings/after-the-brunswick-monogrammist-entertainers-in-a-brothel,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5581-00-000014-web-g-PYR.tif/full/!500,500/0/default.jpg",NG5581,NG,5581,The Virgin and Child with Angels,Probably by Benozzo Gozzoli,1420/2(?) - 1497,about 1447-50,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-benozzo-gozzoli-the-virgin-and-child-with-angels,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5583-00-000035-XL-PYR.tif/full/!500,500/0/default.jpg",NG5583,NG,5583,A Girl at a Window,Louis-Léopold Boilly,1761 - 1845,about 1799,Room 37,https://www.nationalgallery.org.uk/paintings/louis-leopold-boilly-a-girl-at-a-window,6989x8405,TIFF,13/04/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5584-00-000049-XL-PYR.tif/full/!500,500/0/default.jpg",NG5584,NG,5584,Portrait of a Lady (Madame de Gléon?),Jean-Baptiste Greuze,1725 - 1805,about 1760,Not on display,https://www.nationalgallery.org.uk/paintings/jean-baptiste-greuze-portrait-of-a-lady-madame-de-gleon,12056x14005,TIFF,22/06/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5585-00-000011-FS-PYR.tif/full/!500,500/0/default.jpg",NG5585,NG,5585,Portrait of a Man (Jean-Baptiste Rousseau?),Nicolas de Largillierre,1656 - 1746,probably 1710,Not on display,https://www.nationalgallery.org.uk/paintings/nicolas-de-largillierre-portrait-of-a-man-jean-baptiste-rousseau,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5586-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG5586,NG,5586,Manon Balletti,Jean-Marc Nattier,1685 - 1766,1757,Not on display,https://www.nationalgallery.org.uk/paintings/jean-marc-nattier-manon-balletti,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5587-00-000015-FS-PYR.tif/full/!500,500/0/default.jpg",NG5587,NG,5587,Portrait of a Man in Armour,Jean-Marc Nattier,1685 - 1766,about 1750,Not on display,https://www.nationalgallery.org.uk/paintings/jean-marc-nattier-portrait-of-a-man-in-armour,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5588-00-000018-FS-PYR.tif/full/!500,500/0/default.jpg",NG5588,NG,5588,"The Dauphin, Louis de France",After Alexandre Roslin,1718 - 1793,1765 or later,Not on display,https://www.nationalgallery.org.uk/paintings/after-alexandre-roslin-the-dauphin-louis-de-france,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5589-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG5589,NG,5589,The Lamentation at the Foot of the Cross,Giovanni Domenico Tiepolo,1727 - 1804,probably 1750-60,Room 33,https://www.nationalgallery.org.uk/paintings/giovanni-domenico-tiepolo-the-lamentation-at-the-foot-of-the-cross-1,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5590-00-000045-XL-PYR.tif/full/!500,500/0/default.jpg",NG5590,NG,5590,Portrait of a Young Woman,Louis Tocqué,1696 - 1772,probably 1730s,Not on display,https://www.nationalgallery.org.uk/paintings/louis-tocque-portrait-of-a-young-woman,15207x18994,TIFF,25/06/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5592-00-000095-XL-PYR.tif/full/!500,500/0/default.jpg",NG5592,NG,5592,The Virgin and Child ('The Madonna with the Iris'),Workshop ofAlbrecht DürerwithHans Baldung Grien,1471 - 1528; 1484/5 - 1545,possibly 1503-8,Room 55,https://www.nationalgallery.org.uk/paintings/workshop-of-albrecht-durer-with-hans-baldung-grien-the-virgin-and-child-the-madonna-with-the-iris,28337x35449,TIFF,25/05/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5593-00-000018-web-PYR.tif/full/!500,500/0/default.jpg",NG5593,NG,5593,Mountain Landscape with Lightning,Francisque Millet,1642 - 1679,about 1675,Not on display,https://www.nationalgallery.org.uk/paintings/francisque-millet-mountain-landscape-with-lightning,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5594-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG5594,NG,5594,The Mystic Marriage of Saint Catherine,Portuguese,N/A,early 16th century,Not on display,https://www.nationalgallery.org.uk/paintings/portuguese-the-mystic-marriage-of-saint-catherine,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5595-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG5595,NG,5595,An Old Man holding a Pilgrim-Bottle,Pietro Bellotti,1625-1700,probably 1650s,Room 32,https://www.nationalgallery.org.uk/paintings/pietro-bellotti-an-old-man-holding-a-pilgrim-bottle,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5597-00-000056-web-PYR.tif/full/!500,500/0/default.jpg",NG5597,NG,5597,The Adoration of the Golden Calf,Nicolas Poussin,1594 - 1665,1633-4,Room 29,https://www.nationalgallery.org.uk/paintings/nicolas-poussin-the-adoration-of-the-golden-calf,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5631-00-000023-web-PYR.tif/full/!500,500/0/default.jpg",NG5631,NG,5631,Portrait of a Man,Flemish,N/A,1636,Room 20,https://www.nationalgallery.org.uk/paintings/flemish-portrait-of-a-man-2,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5633-00-000031-web-PYR.tif/full/!500,500/0/default.jpg",NG5633,NG,5633,"William Feilding, 1st Earl of Denbigh",Anthony van Dyck,1599 - 1641,about 1633-4,Room 34,https://www.nationalgallery.org.uk/paintings/anthony-van-dyck-william-feilding-1st-earl-of-denbigh,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5637-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG5637,NG,5637,The Interior of an Inn ('The Broken Eggs'),Jan Steen,1626 - 1679,about 1665-70,Not on display,https://www.nationalgallery.org.uk/paintings/jan-steen-the-interior-of-an-inn-the-broken-eggs,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5641-00-000051-XL-PYR.tif/full/!500,500/0/default.jpg",NG5641,NG,5641,The Holy Family with Saint John the Baptist,Andrea Mantegna,about 1431 - 1506,about 1500,Room 14,https://www.nationalgallery.org.uk/paintings/andrea-mantegna-the-holy-family-with-saint-john-the-baptist,11929x16857,TIFF,20/04/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5655-00-000025-FS-PYR.tif/full/!500,500/0/default.jpg",NG5655,NG,5655,Saint Francis in Meditation,Francisco de Zurbarán,1598 - 1664,1639,Not on display,https://www.nationalgallery.org.uk/paintings/francisco-de-zurbaran-saint-francis-in-meditation,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5656-00-000025-FS-PYR.tif/full/!500,500/0/default.jpg",NG5656,NG,5656,A Lady with a Fan,Ferdinand Bol,1616 - 1680,1643,Not on display,https://www.nationalgallery.org.uk/paintings/ferdinand-bol-a-lady-with-a-fan,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5751-00-000049-XL-PYR.tif/full/!500,500/0/default.jpg",NG5751,NG,5751,"Portrait of the Doge, Andrea Gritti",Vincenzo Catena,active 1506 - 1531,probably 1523-31,Not on display,https://www.nationalgallery.org.uk/paintings/vincenzo-catena-portrait-of-the-doge-andrea-gritti,35808x40824,TIFF,20/06/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5752-00-000038-web-PYR.tif/full/!500,500/0/default.jpg",NG5752,NG,5752,Portrait of a Woman in Profile,Probably by Giovanni Ambrogio de Predis,about 1455 - 1510,probably about 1495-9,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-giovanni-ambrogio-de-predis-portrait-of-a-woman-in-profile,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5762-00-000018-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG5762,NG,5762,Cleopatra,Simon de Mailly (de Châlons),active 1532; died 1561/2,possibly 1540s,Not on display,https://www.nationalgallery.org.uk/paintings/simon-de-mailly-de-chalons-cleopatra,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5763-00-000050-FS-PYR.tif/full/!500,500/0/default.jpg",NG5763,NG,5763,Landscape with a Man killed by a Snake,Nicolas Poussin,1594 - 1665,probably 1648,Room 29,https://www.nationalgallery.org.uk/paintings/nicolas-poussin-landscape-with-a-man-killed-by-a-snake,11563x7760,TIFF,09/12/2024,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5769-00-000058-XL-PYR.tif/full/!500,500/0/default.jpg",NG5769,NG,5769,An Old Woman ('The Ugly Duchess'),Quinten Massys,1465/6 - 1530,about 1513,Room 54,https://www.nationalgallery.org.uk/paintings/quinten-massys-an-old-woman-the-ugly-duchess,10731x15076,TIFF,21/02/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5781-00-000019-XL-PYR.tif/full/!500,500/0/default.jpg",NG5781,NG,5781,Landscape,Théodore Rousseau,1812 - 1867,around 1865,Not on display,https://www.nationalgallery.org.uk/paintings/theodore-rousseau-landscape,16017x11994,TIFF,20/04/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5786-00-000038-XL-PYR.tif/full/!500,500/0/default.jpg",NG5786,NG,5786,The Virgin and Child Enthroned with Angels and Saints,Michael Pacher,active 1465?; died 1498,late 1470s to early 1480s,Room 64,https://www.nationalgallery.org.uk/paintings/michael-pacher-the-virgin-and-child-enthroned-with-angels-and-saints,9407x9652,TIFF,01/06/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5787-00-000024-XL-PYR.tif/full/!500,500/0/default.jpg",NG5787,NG,5787,Still Life with a Lobster,Willem Claesz. Heda,1594 - 1680,1650-9,Room 23,https://www.nationalgallery.org.uk/paintings/willem-claesz-heda-still-life-with-a-lobster,24094x26896,PSB,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5800-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG5800,NG,5800,Fruit and Flowers,Paulus Theodorus van Brussel,1754 - 1795,1789,Not on display,https://www.nationalgallery.org.uk/paintings/paulus-theodorus-van-brussel-fruit-and-flowers,7015x9224,TIFF,07/07/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5841-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG5841,NG,5841,A Lady receiving a Cavalier,Pietro Longhi,1701 - 1785,1745-55,Not on display,https://www.nationalgallery.org.uk/paintings/pietro-longhi-a-lady-receiving-a-cavalier,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5846-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG5846,NG,5846,A River with Fishermen drawing a Net,Salomon van Ruysdael,1600/3? - 1670,1630-5,Room 23,https://www.nationalgallery.org.uk/paintings/salomon-van-ruysdael-a-river-with-fishermen-drawing-a-net,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-5847-00-000031-XL-PYR.tif/full/!500,500/0/default.jpg",NG5847,NG,5847,An Officer dictating a Letter,Gerard ter Borch,1617 - 1681,about 1655-8,Room 17,https://www.nationalgallery.org.uk/paintings/gerard-ter-borch-an-officer-dictating-a-letter,11867x17572,TIFF,02/09/2021,
