Thumbnail URL,Inventory number,Letter,Number,Painting title,Artist's name,Artist dates,Date made,Location,url,Pixel dimensions W x H,File format,Last updated,Notes
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6302-00-000029-web-PYR.tif/full/!500,500/0/default.jpg",NG6302,NG,6302.0,Two Standing Figures,Giovanni Battista Tiepolo,1696 - 1770,about 1740-6,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-battista-tiepolo-four-decorative-scenes,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6303-00-000029-web-PYR.tif/full/!500,500/0/default.jpg",NG6303,NG,6303.0,Rinaldo turning in Shame from the Magic Shield,Giovanni Battista Tiepolo,1696 - 1770,about 1740-6,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-battista-tiepolo-rinaldo-turning-in-shame-from-the-magic-shield,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6304-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG6304,NG,6304.0,"Seated Man, Woman with Jar, and Boy",Giovanni Battista Tiepolo,1696 - 1770,about 1740-6,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-battista-tiepolo-seated-man-woman-with-jar-and-boy,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6305-00-000024-web-PYR.tif/full/!500,500/0/default.jpg",NG6305,NG,6305.0,Two Men seated under a Tree,Giovanni Battista Tiepolo,1696 - 1770,about 1740-6,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-battista-tiepolo-two-men-seated-under-a-tree,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6306-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG6306,NG,6306.0,Misia Sert,Pierre-Auguste Renoir,1841 - 1919,1904,Room 43,https://www.nationalgallery.org.uk/paintings/pierre-auguste-renoir-misia-sert,7055x9063,TIFF,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6307-00-000049-FS-PYR.tif/full/!500,500/0/default.jpg",NG6307,NG,6307.0,Il Tramonto (The Sunset),Giorgione,1473/4? – 1510,1506-10,Room 56,https://www.nationalgallery.org.uk/paintings/giorgione-il-tramonto-the-sunset,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6308-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG6308,NG,6308.0,Portrait of John Scott (?) of Banks Fee,Pompeo Girolamo Batoni,1708 - 1787,1774,Not on display,https://www.nationalgallery.org.uk/paintings/pompeo-girolamo-batoni-portrait-of-john-scott-of-banks-fee,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6309-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG6309,NG,6309.0,"Beach Scene, Trouville",Eugène Boudin,1824 - 1898,about 1860-70,Not on display,https://www.nationalgallery.org.uk/paintings/eugene-boudin-beach-scene-trouville-1,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6310-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG6310,NG,6310.0,"Beach Scene, Trouville",Eugène Boudin,1824 - 1898,about 1870-4,Not on display,https://www.nationalgallery.org.uk/paintings/eugene-boudin-beach-scene-trouville-2,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6311-00-000007-web-PYR.tif/full/!500,500/0/default.jpg",NG6311,NG,6311.0,"L'Hôpital-Camfrout, Brittany",Eugène Boudin,1824 - 1898,about 1870-2,Not on display,https://www.nationalgallery.org.uk/paintings/eugene-boudin-l-hopital-camfrout-brittany,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6312-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG6312,NG,6312.0,"Beach Scene, Trouville",Eugène Boudin,1824 - 1898,1873,Not on display,https://www.nationalgallery.org.uk/paintings/eugene-boudin-beach-scene-trouville,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6313-00-000007-web-PYR.tif/full/!500,500/0/default.jpg",NG6313,NG,6313.0,Laundresses by a Stream,Eugène Boudin,1824 - 1898,about 1885-90,Not on display,https://www.nationalgallery.org.uk/paintings/eugene-boudin-laundresses-by-a-stream,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6316-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG6316,NG,6316.0,Time orders Old Age to destroy Beauty,Pompeo Girolamo Batoni,1708 - 1787,1746,Not on display,https://www.nationalgallery.org.uk/paintings/pompeo-girolamo-batoni-time-orders-old-age-to-destroy-beauty,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6317-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG6317,NG,6317.0,Dancing Girl with Tambourine,Pierre-Auguste Renoir,1841 - 1919,1909,Not on display,https://www.nationalgallery.org.uk/paintings/pierre-auguste-renoir-dancing-girl-with-tambourine,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6318-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG6318,NG,6318.0,Dancing Girl with Castanets,Pierre-Auguste Renoir,1841 - 1919,1909,Not on display,https://www.nationalgallery.org.uk/paintings/pierre-auguste-renoir-dancing-girl-with-castanets,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6319-00-000007-web-PYR.tif/full/!500,500/0/default.jpg",NG6319,NG,6319.0,A Bather,Pierre-Auguste Renoir,1841 - 1919,probably 1885-90,Not on display,https://www.nationalgallery.org.uk/paintings/pierre-auguste-renoir-a-bather,6654x8595,TIFF,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6320-00-000044-XL-PYR.tif/full/!500,500/0/default.jpg",NG6320,NG,6320.0,Landscape with a Footbridge,Albrecht Altdorfer,shortly before 1480 - 1538,about 1518-20,Room 56,https://www.nationalgallery.org.uk/paintings/albrecht-altdorfer-landscape-with-a-footbridge,7991x9513,TIFF,2021-09-30,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6321-00-000021-web-PYR.tif/full/!500,500/0/default.jpg",NG6321,NG,6321.0,A Personification of Fame,Bernardo Strozzi,1581 - 1644,probably 1635-6,Room 32,https://www.nationalgallery.org.uk/paintings/bernardo-strozzi-a-personification-of-fame,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6322-00-000031-FS-PYR.tif/full/!500,500/0/default.jpg",NG6322,NG,6322.0,The Duke of Wellington,Francisco de Goya,1746 - 1828,1812-14,Room 38,https://www.nationalgallery.org.uk/paintings/francisco-de-goya-the-duke-of-wellington,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6323-00-000020-FS-PYR.tif/full/!500,500/0/default.jpg",NG6323,NG,6323.0,View on the Oise,Charles-François Daubigny,1817 - 1878,1873,Not on display,https://www.nationalgallery.org.uk/paintings/charles-francois-daubigny-view-on-the-oise,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6324-00-000020-FS-PYR.tif/full/!500,500/0/default.jpg",NG6324,NG,6324.0,Landscape with Cattle by a Stream,Charles-François Daubigny,1817 - 1878,1872,Not on display,https://www.nationalgallery.org.uk/paintings/charles-francois-daubigny-landscape-with-cattle-by-a-stream,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6325-00-000018-web-PYR.tif/full/!500,500/0/default.jpg",NG6325,NG,6325.0,Autumn Evening,Henri-Joseph Harpignies,1819 - 1916,1894,Not on display,https://www.nationalgallery.org.uk/paintings/henri-joseph-harpignies-autumn-evening,Requires new photography,,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6327-00-000007-web-PYR.tif/full/!500,500/0/default.jpg",NG6327,NG,6327.0,The Martyrdom of Saint Januarius,Luca Giordano,1634 - 1705,about 1690,Not on display,https://www.nationalgallery.org.uk/paintings/luca-giordano-the-martyrdom-of-saint-januarius,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6328-00-000016-web-PYR.tif/full/!500,500/0/default.jpg",NG6328,NG,6328.0,An Allegory of the Marriage of the Elector Palatine,Giovanni Antonio Pellegrini,1675 - 1741,1713-14,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-antonio-pellegrini-an-allegory-of-the-marriage-of-the-elector-palatine,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6329-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG6329,NG,6329.0,Allegory of Grammar,Laurent de La Hyre,1606 - 1656,1650,Not on display,https://www.nationalgallery.org.uk/paintings/laurent-de-la-hyre-allegory-of-grammar,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6330-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG6330,NG,6330.0,Jason swearing Eternal Affection to Medea,Jean-François de Troy,1679 - 1752,1742-3,Not on display,https://www.nationalgallery.org.uk/paintings/jean-francois-de-troy-jason-swearing-eternal-affection-to-medea,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6331-00-000021-web-PYR.tif/full/!500,500/0/default.jpg",NG6331,NG,6331.0,The Adoration of the Shepherds,The Le Nain Brothers,"Antoine (about 1600 - 1648), Louis (about 1603 - 1648), Mathieu (about 1607 - 1677)",about 1640,Room 29,https://www.nationalgallery.org.uk/paintings/the-le-nain-brothers-the-adoration-of-the-shepherds,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6332-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG6332,NG,6332.0,Rebecca at the Well,Giovanni Antonio Pellegrini,1675 - 1741,1708-13,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-antonio-pellegrini-rebecca-at-the-well,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6333-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG6333,NG,6333.0,Sir George Beaumont,John Hoppner,1758 - 1810,1803,Not on display,https://www.nationalgallery.org.uk/paintings/john-hoppner-sir-george-beaumont,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6334-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG6334,NG,6334.0,The Judgement of Paris,Joachim Wtewael,1566 - 1638,1615,Room 24,https://www.nationalgallery.org.uk/paintings/joachim-wtewael-the-judgement-of-paris,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6335-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG6335,NG,6335.0,"A Still Life with Fruit, Dead Game and a Parrot",Probably by Jan Fyt,1611 - 1661,late 1640s,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jan-fyt-a-still-life-with-fruit-dead-game-and-a-parrot,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6336-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG6336,NG,6336.0,Still Life with a Nautilus Cup,Probably by Gerrit Willemsz. Heda,about 1624 - 1649,probably about 1645,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-gerrit-willemsz-heda-still-life-with-a-nautilus-cup,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6337-00-000153-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG6337,NG,6337.0,The Burlington House Cartoon,Leonardo da Vinci,1452 - 1519,about 1506-8,Room 51a,https://www.nationalgallery.org.uk/paintings/leonardo-da-vinci-the-burlington-house-cartoon,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6338-00-000018-web-PYR.tif/full/!500,500/0/default.jpg",NG6338,NG,6338.0,A View of Deventer seen from the North-West,Salomon van Ruysdael,1600/3? - 1670,1657,Room 19,https://www.nationalgallery.org.uk/paintings/salomon-van-ruysdael-a-view-of-deventer-seen-from-the-north-west,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6339-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG6339,NG,6339.0,"Dardagny, Morning",Jean-Baptiste-Camille Corot,1796 - 1875,1853,Room 41,https://www.nationalgallery.org.uk/paintings/jean-baptiste-camille-corot-dardagny-morning,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6340-00-000014-FS-PYR.tif/full/!500,500/0/default.jpg",NG6340,NG,6340.0,The Wagon ('Souvenir of Saintry'),Jean-Baptiste-Camille Corot,1796 - 1875,1874,Room 41,https://www.nationalgallery.org.uk/paintings/jean-baptiste-camille-corot-the-wagon-souvenir-of-saintry,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6341-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG6341,NG,6341.0,Joseph Greenway,Jens Juel,1745 - 1802,1788,Room 34,https://www.nationalgallery.org.uk/paintings/jens-juel-joseph-greenway,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6342-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG6342,NG,6342.0,The Grounds of the Château Noir,Paul Cezanne,1839 - 1906,about 1900-4,Room 44,https://www.nationalgallery.org.uk/paintings/paul-cezanne-the-grounds-of-the-chateau-noir,6922x8967(Uncropped),TIFF,2007-01-17,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6343-00-000010-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG6343,NG,6343.0,Water-Lilies,Claude Monet,1840 - 1926,after 1916,Room 46,https://www.nationalgallery.org.uk/paintings/claude-monet-water-lilies,99585x36794,PSB,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6344-00-000042-XL-PYR.tif/full/!500,500/0/default.jpg",NG6344,NG,6344.0,Cupid complaining to Venus,Lucas Cranach the Elder,1472 - 1553,1526-7,Room 55,https://www.nationalgallery.org.uk/paintings/lucas-cranach-the-elder-cupid-complaining-to-venus,13256x19392,TIFF,2021-06-08,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6345-00-000016-web-PYR.tif/full/!500,500/0/default.jpg",NG6345,NG,6345.0,Saint Jerome in the Desert,Giuseppe Maria Crespi,1665 - 1747,1710-20,Not on display,https://www.nationalgallery.org.uk/paintings/giuseppe-maria-crespi-saint-jerome-in-the-desert,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6346-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG6346,NG,6346.0,"Nuns and Schoolgirls in the Tuileries Gardens, Paris",Stanislas-Victor-Edmond Lépine,1835 - 1892,1871-83,Not on display,https://www.nationalgallery.org.uk/paintings/stanislas-victor-edmond-lepine-nuns-and-schoolgirls-in-the-tuileries-gardens-paris,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6347-00-000025-web-PYR.tif/full/!500,500/0/default.jpg",NG6347,NG,6347.0,A Man playing a Lute,Hendrick ter Brugghen,1588 - 1629,1624,Room 24,https://www.nationalgallery.org.uk/paintings/hendrick-ter-brugghen-a-man-playing-a-lute,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6348-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG6348,NG,6348.0,A View of Rhenen seen from the West,Salomon van Ruysdael,1600/3? - 1670,1648,Not on display,https://www.nationalgallery.org.uk/paintings/salomon-van-ruysdael-a-view-of-rhenen-seen-from-the-west,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6349-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG6349,NG,6349.0,Still Life with Fruit and Flowers,Probably by Pierre Andrieu,1821 - 1892,probably about 1850-64,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-pierre-andrieu-still-life-with-fruit-and-flowers,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6350-00-000039-web-PYR.tif/full/!500,500/0/default.jpg",NG6350,NG,6350.0,Belshazzar's Feast,Rembrandt,1606 - 1669,about 1636-8,Room 22,https://www.nationalgallery.org.uk/paintings/rembrandt-belshazzar-s-feast,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6351-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG6351,NG,6351.0,"Fox Hill, Upper Norwood",Camille Pissarro,1830 - 1903,1870,Room 41,https://www.nationalgallery.org.uk/paintings/camille-pissarro-fox-hill-upper-norwood,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6352-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG6352,NG,6352.0,Portrait of a Man aged about 45,"British, possiblySir William Boxall",1800 - 1879,about 1830,Not on display,https://www.nationalgallery.org.uk/paintings/british-possibly-sir-william-boxall-portrait-of-a-man-aged-about-45,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6353-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG6353,NG,6353.0,Portrait of a Woman aged about 45,"British, possiblySir William Boxall",1800 - 1879,about 1830,Not on display,https://www.nationalgallery.org.uk/paintings/british-possibly-sir-william-boxall-portrait-of-a-woman-aged-about-45,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6355-00-000019-FS-PYR.tif/full/!500,500/0/default.jpg",NG6355,NG,6355.0,Young Ladies on the Banks of the Seine (Summer),Possibly After Gustave Courbet,1819 - 1877,possibly 1870s,Not on display,https://www.nationalgallery.org.uk/paintings/possibly-after-gustave-courbet-young-ladies-on-the-banks-of-the-seine-summer,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6357-00-000011-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG6357,NG,6357.0,Bust Portrait of Leonardo Rinaldi (?),Italian,,perhaps about 1620,Not on display,https://www.nationalgallery.org.uk/paintings/italian-bust-portrait-of-leonardo-rinaldi,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6358-00-000006-web-PYR.tif/full/!500,500/0/default.jpg",NG6358,NG,6358.0,A Bowl of Flowers,Marie Blancour,active Seventeenth century,1650s,Not on display,https://www.nationalgallery.org.uk/paintings/marie-blancour-a-bowl-of-flowers,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6359-00-000043-XL-PYR.tif/full/!500,500/0/default.jpg",NG6359,NG,6359.0,Bathers (Les Grandes Baigneuses),Paul Cezanne,1839 - 1906,about 1894-1905,Room 45,https://www.nationalgallery.org.uk/paintings/paul-cezanne-bathers-les-grandes-baigneuses,45820x31521,PSB,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6360-00-000008-web-g-PYR.tif/full/!500,500/0/default.jpg",NG6360,NG,6360.0,The Crucifixion,Pere García de Benavarri,documented 1445 - 1485,about 1450-60,Not on display,https://www.nationalgallery.org.uk/paintings/pere-garcia-de-benavarri-the-crucifixion,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6361-00-000046-web-g-PYR.tif/full/!500,500/0/default.jpg",NG6361,NG,6361.0,Crucifix,Master of Saint Francis,active 1272,about 1265-70,Room 65,https://www.nationalgallery.org.uk/paintings/master-of-saint-francis-crucifix,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6362-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG6362,NG,6362.0,"Elizabeth Stuart, Queen of Bohemia",Gerrit van Honthorst,1592 - 1656,1642,Central Hall,https://www.nationalgallery.org.uk/paintings/gerrit-van-honthorst-elizabeth-stuart-queen-of-bohemia,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6363-00-000007-web-PYR.tif/full/!500,500/0/default.jpg",NG6363,NG,6363.0,"Prince Rupert, Count Palatine",Studio ofAnthony van Dyck,1599 - 1641,about 1637,Room 21,https://www.nationalgallery.org.uk/paintings/studio-of-anthony-van-dyck-prince-rupert-count-palatine,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6364-00-000029-XL-PYR.tif/full/!500,500/0/default.jpg",NG6364,NG,6364.0,"Prince Charles Louis, Count Palatine",Studio ofAnthony van Dyck,1599 - 1641,about 1637,Not on display,https://www.nationalgallery.org.uk/paintings/studio-of-anthony-van-dyck-prince-charles-louis-count-palatine,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6368-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG6368,NG,6368.0,Tanaquil,Domenico Beccafumi,1484 - 1551,about 1519,Room 6,https://www.nationalgallery.org.uk/paintings/domenico-beccafumi-classical-heroines-from-a-sienese-bedchamber,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6369-00-000066-FS-PYR.tif/full/!500,500/0/default.jpg",NG6369,NG,6369.0,Marcia,Domenico Beccafumi,1484 - 1551,about 1519,Room 6,https://www.nationalgallery.org.uk/paintings/domenico-beccafumi-marcia,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6370-00-000022-XL-PYR.tif/full/!500,500/0/default.jpg",NG6370,NG,6370.0,"John Julius Angerstein, aged about 55",Sir Thomas Lawrence,1769 - 1830,about 1790,Not on display,https://www.nationalgallery.org.uk/paintings/sir-thomas-lawrence-john-julius-angerstein-aged-about-55,14696x17935,TIFF,2021-07-13,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6372-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG6372,NG,6372.0,The Marriage at Cana,Mattia Preti,1613 - 1699,about 1655-60,Not on display,https://www.nationalgallery.org.uk/paintings/mattia-preti-the-marriage-at-cana,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6373-00-000010-FS-PYR.tif/full/!500,500/0/default.jpg",NG6373,NG,6373.0,"La Terrasse at Vasouy, The Lunch",Edouard Vuillard,1868 - 1940,"1901, reworked 1935",Not on display,https://www.nationalgallery.org.uk/paintings/edouard-vuillard-la-terrasse-at-vasouy,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6374-00-000029-XL-PYR.tif/full/!500,500/0/default.jpg",NG6374,NG,6374.0,Landscape with a Watermill,François Boucher,1703 - 1770,1755,Room 35,https://www.nationalgallery.org.uk/paintings/francois-boucher-landscape-with-a-watermill,8644x6893,TIFF,2021-04-13,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6375-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG6375,NG,6375.0,The Madonna and Child with the Infant Baptist,Follower ofPontormo,1494 - 1556/7,probably 1560s,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-pontormo-the-madonna-and-child-with-the-infant-baptist,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6376-00-000041-FS-PYR.tif/full/!500,500/0/default.jpg",NG6376,NG,6376.0,An Allegory of Prudence,Titian,active about 1506; died 1576,about 1550,Room 8,https://www.nationalgallery.org.uk/paintings/titian-an-allegory-of-prudence,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6377-00-000032-web-g-PYR.tif/full/!500,500/0/default.jpg",NG6377,NG,6377.0,Portrait of a Franciscan (?),Workshop ofRobert Campin,1378/9 - 1444,before 1432,Room 52,https://www.nationalgallery.org.uk/paintings/workshop-of-robert-campin-portrait-of-a-franciscan,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6378-00-000011-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG6378,NG,6378.0,Girl Bathing,After Adriaen de Vries,about 1545 - 1626,about 1700-50,Not on display,https://www.nationalgallery.org.uk/paintings/after-adriaen-de-vries-girl-bathing,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6379-00-000046-XL-PYR.tif/full/!500,500/0/default.jpg",NG6379,NG,6379.0,The Judgement of Paris,Peter Paul Rubens,1577 - 1640,about 1597-9,Room 18,https://www.nationalgallery.org.uk/paintings/peter-paul-rubens-the-judgement-of-paris-1,40744x31576,PSB,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6380-00-000025-web-PYR.tif/full/!500,500/0/default.jpg",NG6380,NG,6380.0,Portrait of Archbishop Fernando de Valdés,Diego Velázquez,1599 - 1660,1640-5,Room 30,https://www.nationalgallery.org.uk/paintings/diego-velazquez-portrait-of-archbishop-fernando-de-valdes,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6381-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG6381,NG,6381.0,Saints Andrew and Thomas,Gian Lorenzo Bernini,1598 - 1680,before 1627,Not on display,https://www.nationalgallery.org.uk/paintings/gian-lorenzo-bernini-saints-andrew-and-thomas,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6382-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG6382,NG,6382.0,Saints Anthony Abbot and Francis of Assisi,Andrea Sacchi,1599/1600 - 1661,before 1627,Not on display,https://www.nationalgallery.org.uk/paintings/andrea-sacchi-saints-anthony-abbot-and-francis-of-assisi,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6383-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG6383,NG,6383.0,Irises,Claude Monet,1840 - 1926,about 1914-17,Room 46,https://www.nationalgallery.org.uk/paintings/claude-monet-irises,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6384-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG6384,NG,6384.0,The Raising of Lazarus,Possibly by Simon de Vos,1603 - 1676,1625-76,Not on display,https://www.nationalgallery.org.uk/paintings/possibly-by-simon-de-vos-the-raising-of-lazarus,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6385-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG6385,NG,6385.0,"The Painter's Father, Louis-Auguste Cezanne",Paul Cezanne,1839 - 1906,about 1865,Not on display,https://www.nationalgallery.org.uk/paintings/paul-cezanne-the-painter-s-father-louis-auguste-cezanne,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6386-00-000035-web-PYR.tif/full/!500,500/0/default.jpg",NG6386,NG,6386.0,The Virgin and Child with Four Angels,Attributed toUgolino di Nerio,documented 1317-27; died possibly 1329,about 1305,Room 65,https://www.nationalgallery.org.uk/paintings/attributed-to-ugolino-di-nerio-the-virgin-and-child-with-four-angels,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6387-00-000027-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG6387,NG,6387.0,An Allegory with Venus and Time,Giovanni Battista Tiepolo,1696 - 1770,about 1754-8,Room 33,https://www.nationalgallery.org.uk/paintings/giovanni-battista-tiepolo-an-allegory-with-venus-and-time,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-6388-00-000016-FS-PYR.tif/full/!500,500/0/default.jpg",NG6388,NG,6388.0,"La Terrasse at Vasouy, The Garden",Edouard Vuillard,1868 - 1940,"1901, reworked 1935",Not on display,https://www.nationalgallery.org.uk/paintings/edouard-vuillard-la-terrasse-at-vasouy-the-garden,,,,nan
